id,year,State,new_agi_stub,Returns,Single,Joint,Hd_of_Hshld,AGI_Amt,Std_Ded_Charity_Returns,Std_Ded_Charity_Amt,Std_Ded_Returns,Std_Ded_Amt,Itemized_Ded_Returns,Itemized_Ded_Amt,Charitable_Returns,Charitable_Amt
1524,2016,WY,1.0,86550.0,63210.0,10750.0,11170.0,1057588.0,,,,,4430.0,75451.0,2270.0,5117.0
1525,2016,WY,2.0,61020.0,32730.0,17640.0,9290.0,2228523.0,,,,,8570.0,142230.0,4870.0,14840.0
1526,2016,WY,3.0,40630.0,14930.0,21420.0,3650.0,2520504.0,,,,,11570.0,199146.0,7200.0,26811.0
1527,2016,WY,4.0,29160.0,5770.0,21390.0,1340.0,2537958.0,,,,,10330.0,200628.0,7130.0,34279.0
1528,2016,WY,5.0,38030.0,3920.0,32840.0,770.0,5152139.0,,,,,18260.0,420173.0,13950.0,81546.0
1529,2016,WY,6.0,8480.0,850.0,7090.0,0.0,5366248.0,,,,,6000.0,522185.0,5330.0,212407.0
1530,2017,AL,1.0,802640.0,474470.0,99850.0,216600.0,10467448.0,,,,,47630.0,689818.0,35200.0,103351.0
1531,2017,AL,2.0,499070.0,218590.0,137460.0,129760.0,17977581.0,,,,,102820.0,1596275.0,85170.0,346874.0
1532,2017,AL,3.0,268590.0,89780.0,134440.0,38280.0,16502473.0,,,,,101900.0,1784599.0,86830.0,422349.0
1533,2017,AL,4.0,170880.0,32180.0,124070.0,11660.0,14817087.0,,,,,80040.0,1593089.0,69730.0,398597.0
1534,2017,AL,5.0,229870.0,22810.0,196990.0,5540.0,31131390.0,,,,,158460.0,3788958.0,144630.0,1034847.0
1535,2017,AL,6.0,62610.0,3620.0,55650.0,460.0,28677141.0,,,,,58110.0,3329813.0,54730.0,1367067.0
1536,2017,AK,1.0,108800.0,84840.0,9070.0,12410.0,1245106.0,,,,,3690.0,58763.0,1960.0,4168.0
1537,2017,AK,2.0,78840.0,45660.0,17160.0,13320.0,2879404.0,,,,,8820.0,139169.0,5120.0,16321.0
1538,2017,AK,3.0,50700.0,23180.0,19750.0,6120.0,3125977.0,,,,,13560.0,225578.0,8350.0,29039.0
1539,2017,AK,4.0,34790.0,10950.0,20390.0,2740.0,3020863.0,,,,,13000.0,238297.0,8650.0,36916.0
1540,2017,AK,5.0,56580.0,8910.0,44980.0,2220.0,7728042.0,,,,,29600.0,641856.0,22380.0,120216.0
1541,2017,AK,6.0,15530.0,1620.0,13390.0,170.0,6044616.0,,,,,11120.0,391977.0,9600.0,123403.0
1542,2017,AZ,1.0,1038460.0,681090.0,141210.0,205240.0,13820253.0,,,,,74430.0,1197187.0,52310.0,95851.0
1543,2017,AZ,2.0,775840.0,388600.0,193940.0,179410.0,27972541.0,,,,,143990.0,2374039.0,108540.0,261239.0
1544,2017,AZ,3.0,410210.0,162320.0,186090.0,54590.0,25186554.0,,,,,158250.0,2873833.0,126880.0,365159.0
1545,2017,AZ,4.0,260590.0,66900.0,169880.0,20500.0,22587033.0,,,,,136850.0,2813679.0,116440.0,411140.0
1546,2017,AZ,5.0,367950.0,56130.0,293730.0,15640.0,49777039.0,,,,,269700.0,6701721.0,241470.0,1121980.0
1547,2017,AZ,6.0,124270.0,13850.0,105190.0,2790.0,59327734.0,,,,,116370.0,6910652.0,108490.0,1676021.0
1548,2017,AR,1.0,482990.0,289280.0,73220.0,113220.0,6277130.0,,,,,19130.0,295718.0,12700.0,40236.0
1549,2017,AR,2.0,309370.0,132040.0,99320.0,70870.0,11122555.0,,,,,44950.0,714292.0,32750.0,139683.0
1550,2017,AR,3.0,164880.0,49340.0,94010.0,16890.0,10149701.0,,,,,51170.0,897212.0,38820.0,190361.0
1551,2017,AR,4.0,99830.0,16160.0,76880.0,4440.0,8692431.0,,,,,42010.0,833890.0,33910.0,190071.0
1552,2017,AR,5.0,122140.0,11750.0,105700.0,2480.0,16557572.0,,,,,88030.0,2146368.0,74910.0,495356.0
1553,2017,AR,6.0,34530.0,2180.0,30490.0,280.0,21576426.0,,,,,33130.0,3149130.0,29920.0,1660558.0
1554,2017,CA,1.0,5824360.0,4130490.0,736980.0,888700.0,75476479.0,,,,,392870.0,6887601.0,236810.0,407875.0
1555,2017,CA,2.0,4233580.0,2205410.0,1035040.0,923610.0,153314354.0,,,,,803820.0,14715538.0,598550.0,1381986.0
1556,2017,CA,3.0,2406230.0,1081850.0,908410.0,367810.0,147858386.0,,,,,953720.0,19871225.0,767310.0,2040004.0
1557,2017,CA,4.0,1546630.0,559620.0,792490.0,166020.0,134040239.0,,,,,943040.0,21687951.0,769540.0,2280149.0
1558,2017,CA,5.0,2547460.0,607830.0,1757700.0,155140.0,352045291.0,,,,,2125000.0,64187410.0,1801200.0,6834104.0
1559,2017,CA,6.0,1267800.0,180230.0,1032430.0,34230.0,681169235.0,,,,,1242760.0,119819909.0,1100410.0,17633938.0
1560,2017,CO,1.0,803970.0,602330.0,86310.0,101790.0,10092823.0,,,,,50830.0,816945.0,31780.0,59814.0
1561,2017,CO,2.0,648020.0,385010.0,143440.0,102790.0,23698390.0,,,,,111340.0,1761869.0,75270.0,179823.0
1562,2017,CO,3.0,394050.0,183570.0,159510.0,40820.0,24238829.0,,,,,147270.0,2552574.0,107400.0,286525.0
1563,2017,CO,4.0,259370.0,78320.0,159170.0,16990.0,22509623.0,,,,,137730.0,2732626.0,107140.0,335186.0
1564,2017,CO,5.0,407800.0,65990.0,323240.0,14780.0,55861570.0,,,,,309740.0,7550402.0,263350.0,1083484.0
1565,2017,CO,6.0,162580.0,16890.0,139350.0,3160.0,76845849.0,,,,,153930.0,8761681.0,140610.0,2061575.0
1566,2017,CT,1.0,536950.0,402860.0,46500.0,79850.0,6407627.0,,,,,40520.0,678640.0,25880.0,36603.0
1567,2017,CT,2.0,370340.0,217560.0,66120.0,76250.0,13538717.0,,,,,83430.0,1401443.0,60000.0,113724.0
1568,2017,CT,3.0,246070.0,128130.0,74890.0,35500.0,15177475.0,,,,,115420.0,2108861.0,87660.0,176158.0
1569,2017,CT,4.0,167820.0,59700.0,87250.0,16810.0,14550981.0,,,,,110650.0,2314834.0,89380.0,199866.0
1570,2017,CT,5.0,286890.0,49500.0,221030.0,14030.0,39594151.0,,,,,251140.0,6800959.0,218260.0,610765.0
1571,2017,CT,6.0,137600.0,12160.0,119360.0,2920.0,86538004.0,,,,,135960.0,12851358.0,126290.0,2081712.0
1572,2017,DE,1.0,150870.0,106800.0,15110.0,26390.0,1895611.0,,,,,8290.0,127308.0,5360.0,10546.0
1573,2017,DE,2.0,110120.0,58880.0,22600.0,24720.0,3994326.0,,,,,20900.0,315954.0,14990.0,41463.0
1574,2017,DE,3.0,66050.0,29330.0,24920.0,9460.0,4072081.0,,,,,27010.0,451106.0,20460.0,61290.0
1575,2017,DE,4.0,44450.0,12470.0,26860.0,4010.0,3855289.0,,,,,24490.0,476510.0,19750.0,66623.0
1576,2017,DE,5.0,67760.0,9600.0,54530.0,2970.0,9192916.0,,,,,52460.0,1270778.0,45580.0,182939.0
1577,2017,DE,6.0,20160.0,1930.0,17450.0,240.0,8562657.0,,,,,19460.0,1093732.0,18010.0,226543.0
1578,2017,DC,1.0,89330.0,63830.0,3170.0,20680.0,1155764.0,,,,,7300.0,108789.0,5050.0,13690.0
1579,2017,DC,2.0,78680.0,52920.0,4900.0,18670.0,2915847.0,,,,,19160.0,328049.0,15820.0,66473.0
1580,2017,DC,3.0,56530.0,42600.0,4560.0,7160.0,3473833.0,,,,,20010.0,392442.0,16720.0,79367.0
1581,2017,DC,4.0,34940.0,25670.0,4310.0,3290.0,3023601.0,,,,,19180.0,399624.0,15170.0,67471.0
1582,2017,DC,5.0,52270.0,29540.0,17710.0,2960.0,7214401.0,,,,,44710.0,1168289.0,34870.0,150542.0
1583,2017,DC,6.0,32530.0,7860.0,23320.0,680.0,17061300.0,,,,,31970.0,2693262.0,28510.0,541923.0
1584,2017,FL,1.0,3923730.0,2569600.0,491330.0,793700.0,50680947.0,,,,,280570.0,4418755.0,159210.0,319470.0
1585,2017,FL,2.0,2483180.0,1265260.0,598670.0,537630.0,89245934.0,,,,,554130.0,9950621.0,375830.0,1058419.0
1586,2017,FL,3.0,1269190.0,519260.0,535760.0,173440.0,77830775.0,,,,,461330.0,9338217.0,346140.0,1197503.0
1587,2017,FL,4.0,768970.0,207830.0,480070.0,64620.0,66589117.0,,,,,342480.0,7720223.0,272020.0,1109150.0
1588,2017,FL,5.0,1085690.0,186820.0,834830.0,51560.0,147167405.0,,,,,650330.0,17302668.0,550210.0,2825510.0
1589,2017,FL,6.0,460980.0,63720.0,373580.0,10670.0,307607920.0,,,,,372270.0,28210894.0,334980.0,9065755.0
1590,2017,GA,1.0,1731300.0,1061710.0,188100.0,452680.0,22139560.0,,,,,121440.0,1768628.0,84300.0,232047.0
1591,2017,GA,2.0,1069360.0,489260.0,264450.0,280290.0,38518635.0,,,,,283880.0,4626473.0,225770.0,847045.0
1592,2017,GA,3.0,581580.0,227290.0,248480.0,85940.0,35721229.0,,,,,277890.0,5172001.0,230560.0,996678.0
1593,2017,GA,4.0,360950.0,92590.0,227990.0,30420.0,31265820.0,,,,,220890.0,4626707.0,188340.0,907924.0
1594,2017,GA,5.0,531950.0,76900.0,424740.0,22020.0,72661417.0,,,,,436130.0,11225751.0,386380.0,2260713.0
1595,2017,GA,6.0,205630.0,17420.0,179240.0,3610.0,102781724.0,,,,,199350.0,15368272.0,185300.0,6197203.0
1596,2017,HI,1.0,208670.0,155070.0,25940.0,23050.0,2549895.0,,,,,13290.0,228028.0,8050.0,14115.0
1597,2017,HI,2.0,176750.0,102490.0,39170.0,29250.0,6463138.0,,,,,28430.0,470398.0,20740.0,50216.0
1598,2017,HI,3.0,103880.0,47840.0,41180.0,11910.0,6377611.0,,,,,36460.0,676108.0,27670.0,73208.0
1599,2017,HI,4.0,66680.0,20170.0,40200.0,5080.0,5782293.0,,,,,35600.0,753158.0,27410.0,80738.0
1600,2017,HI,5.0,97830.0,15630.0,77400.0,3760.0,13219241.0,,,,,72500.0,1994440.0,60340.0,219946.0
1601,2017,HI,6.0,27200.0,3590.0,22460.0,410.0,11574088.0,,,,,25390.0,1595718.0,22020.0,255959.0
1602,2017,ID,1.0,262850.0,183160.0,43110.0,33980.0,3328618.0,,,,,16270.0,260097.0,10980.0,27407.0
1603,2017,ID,2.0,191400.0,87510.0,70890.0,31100.0,6936951.0,,,,,34960.0,541995.0,24010.0,79629.0
1604,2017,ID,3.0,112850.0,31020.0,72100.0,8620.0,6953529.0,,,,,42660.0,755671.0,32430.0,135161.0
1605,2017,ID,4.0,71560.0,10840.0,57230.0,2690.0,6211934.0,,,,,38150.0,772359.0,31430.0,158247.0
1606,2017,ID,5.0,86880.0,7900.0,76380.0,1910.0,11686222.0,,,,,68310.0,1743072.0,59380.0,364149.0
1607,2017,ID,6.0,24470.0,1800.0,21630.0,130.0,10934401.0,,,,,23290.0,1561122.0,21360.0,433029.0
1608,2017,IL,1.0,2057530.0,1439520.0,205820.0,385110.0,25214677.0,,,,,124850.0,2011888.0,79440.0,148841.0
1609,2017,IL,2.0,1387340.0,746400.0,303290.0,309540.0,50491891.0,,,,,262780.0,4317789.0,189730.0,487919.0
1610,2017,IL,3.0,854670.0,394920.0,326580.0,112230.0,52659582.0,,,,,329670.0,5919412.0,252730.0,721782.0
1611,2017,IL,4.0,568340.0,176120.0,332060.0,47030.0,49312988.0,,,,,301860.0,6192135.0,242600.0,766804.0
1612,2017,IL,5.0,866880.0,143440.0,679970.0,32960.0,118709257.0,,,,,658370.0,16810427.0,570160.0,2219632.0
1613,2017,IL,6.0,325320.0,33790.0,279190.0,4840.0,165303743.0,,,,,310670.0,19234276.0,286620.0,4265984.0
1614,2017,IN,1.0,1132940.0,798660.0,138200.0,178710.0,13509837.0,,,,,45430.0,718199.0,28950.0,71301.0
1615,2017,IN,2.0,770420.0,401030.0,192690.0,155080.0,27983471.0,,,,,100130.0,1506428.0,68700.0,226751.0
1616,2017,IN,3.0,442540.0,159260.0,223780.0,49700.0,27248794.0,,,,,126310.0,2023773.0,89930.0,327392.0
1617,2017,IN,4.0,291660.0,54490.0,216650.0,16320.0,25273775.0,,,,,113550.0,2092714.0,88220.0,370721.0
1618,2017,IN,5.0,369130.0,35180.0,320690.0,8930.0,49412765.0,,,,,247680.0,5503342.0,211110.0,1047582.0
1619,2017,IN,6.0,94380.0,6420.0,83520.0,920.0,43462769.0,,,,,89820.0,4740830.0,82700.0,1359196.0
1620,2017,IA,1.0,450290.0,332700.0,49970.0,60020.0,5614365.0,,,,,27880.0,460540.0,18540.0,37719.0
1621,2017,IA,2.0,363250.0,207070.0,91990.0,61940.0,13304569.0,,,,,65870.0,998475.0,43970.0,109156.0
1622,2017,IA,3.0,223900.0,85310.0,115270.0,19310.0,13812851.0,,,,,81910.0,1334496.0,58430.0,165533.0
1623,2017,IA,4.0,153430.0,25280.0,120100.0,4990.0,13386493.0,,,,,70430.0,1327752.0,55550.0,183350.0
1624,2017,IA,5.0,200280.0,15820.0,177830.0,2780.0,27176342.0,,,,,155030.0,3633168.0,134750.0,553798.0
1625,2017,IA,6.0,46130.0,2640.0,41110.0,280.0,20171041.0,,,,,44630.0,2581147.0,41800.0,652172.0
1626,2017,KS,1.0,447530.0,323690.0,54310.0,62620.0,5430171.0,,,,,23760.0,415694.0,15850.0,37411.0
1627,2017,KS,2.0,324940.0,167880.0,91230.0,59060.0,11841071.0,,,,,45400.0,745501.0,31310.0,97328.0
1628,2017,KS,3.0,191470.0,67320.0,101320.0,17640.0,11824099.0,,,,,56930.0,987117.0,42460.0,154004.0
1629,2017,KS,4.0,127610.0,23190.0,96210.0,5840.0,11132853.0,,,,,51950.0,1005435.0,41330.0,174611.0
1630,2017,KS,5.0,172480.0,15930.0,150090.0,3590.0,23510952.0,,,,,121600.0,2875135.0,105600.0,548822.0
1631,2017,KS,6.0,49290.0,2970.0,44070.0,520.0,22950368.0,,,,,46820.0,2639016.0,43640.0,790547.0
1632,2017,KY,1.0,716780.0,469390.0,105410.0,131800.0,8944421.0,,,,,29340.0,437862.0,20080.0,49892.0
1633,2017,KY,2.0,485160.0,236370.0,140370.0,93410.0,17562733.0,,,,,81390.0,1154458.0,56330.0,163583.0
1634,2017,KY,3.0,266530.0,88270.0,143840.0,26960.0,16419382.0,,,,,95960.0,1525153.0,71680.0,236070.0
1635,2017,KY,4.0,168940.0,28300.0,129020.0,7700.0,14689329.0,,,,,88520.0,1637136.0,70440.0,263509.0
1636,2017,KY,5.0,204570.0,19280.0,177830.0,4640.0,27508956.0,,,,,161950.0,3828894.0,140570.0,670999.0
1637,2017,KY,6.0,53360.0,4060.0,46790.0,470.0,23612837.0,,,,,51350.0,3023424.0,47610.0,750923.0
1638,2017,LA,1.0,781960.0,459690.0,78840.0,236020.0,10187887.0,,,,,37570.0,609795.0,22530.0,65177.0
1639,2017,LA,2.0,462510.0,219700.0,102910.0,131360.0,16710127.0,,,,,90970.0,1658072.0,65220.0,257971.0
1640,2017,LA,3.0,249870.0,95200.0,107700.0,42450.0,15342020.0,,,,,86890.0,1743648.0,64360.0,293605.0
1641,2017,LA,4.0,157160.0,35510.0,104690.0,15120.0,13629801.0,,,,,65530.0,1450201.0,49910.0,253153.0
1642,2017,LA,5.0,224390.0,27410.0,184330.0,9410.0,30425075.0,,,,,138460.0,3430175.0,113740.0,652752.0
1643,2017,LA,6.0,66080.0,5820.0,56550.0,840.0,30680594.0,,,,,59800.0,3250556.0,53600.0,904780.0
1644,2017,ME,1.0,226120.0,165610.0,30670.0,26420.0,2812814.0,,,,,11400.0,177747.0,6120.0,8762.0
1645,2017,ME,2.0,170750.0,98700.0,44650.0,24560.0,6181783.0,,,,,28000.0,420313.0,16610.0,29938.0
1646,2017,ME,3.0,96500.0,37070.0,50370.0,7920.0,5941775.0,,,,,33690.0,564864.0,23230.0,49048.0
1647,2017,ME,4.0,61120.0,11920.0,45640.0,2020.0,5313564.0,,,,,28270.0,543170.0,21320.0,51663.0
1648,2017,ME,5.0,76130.0,8570.0,64380.0,1530.0,10389840.0,,,,,58840.0,1439693.0,47720.0,146842.0
1649,2017,ME,6.0,19980.0,1580.0,16850.0,110.0,8368801.0,,,,,19380.0,1174517.0,17340.0,190755.0
1650,2017,MD,1.0,898410.0,655930.0,73790.0,150890.0,10673989.0,,,,,81250.0,1224626.0,53540.0,118568.0
1651,2017,MD,2.0,646440.0,364160.0,106600.0,150640.0,23670792.0,,,,,205040.0,3459791.0,156070.0,506243.0
1652,2017,MD,3.0,423610.0,212890.0,118530.0,71960.0,26104872.0,,,,,239290.0,4707593.0,192240.0,718724.0
1653,2017,MD,4.0,288760.0,106620.0,131850.0,37200.0,25070185.0,,,,,217000.0,4859422.0,176920.0,708464.0
1654,2017,MD,5.0,502710.0,96390.0,362110.0,32740.0,69473807.0,,,,,456950.0,13373824.0,396200.0,1824417.0
1655,2017,MD,6.0,195410.0,14940.0,172930.0,3170.0,82087859.0,,,,,193500.0,13199332.0,178820.0,2272955.0
1656,2017,MA,1.0,1014270.0,788660.0,88340.0,121920.0,11979503.0,,,,,74800.0,1234408.0,47350.0,63857.0
1657,2017,MA,2.0,751460.0,483090.0,118570.0,131380.0,27604680.0,,,,,139790.0,2282136.0,100090.0,186513.0
1658,2017,MA,3.0,494780.0,280290.0,140780.0,59390.0,30485566.0,,,,,189590.0,3349659.0,143830.0,282504.0
1659,2017,MA,4.0,322530.0,126910.0,161680.0,26390.0,27955655.0,,,,,178580.0,3600330.0,142140.0,300952.0
1660,2017,MA,5.0,562290.0,111070.0,421760.0,24540.0,77925055.0,,,,,454060.0,11543024.0,386300.0,990748.0
1661,2017,MA,6.0,275800.0,28500.0,237700.0,4030.0,153930088.0,,,,,268680.0,19046676.0,244540.0,4193952.0
1662,2017,MI,1.0,1776150.0,1276940.0,213520.0,264840.0,21063018.0,,,,,91910.0,1365178.0,62030.0,132936.0
1663,2017,MI,2.0,1077520.0,588290.0,275410.0,187560.0,39013696.0,,,,,184660.0,2755154.0,135120.0,393818.0
1664,2017,MI,3.0,643750.0,259520.0,300490.0,69430.0,39688014.0,,,,,221680.0,3598432.0,170460.0,552286.0
1665,2017,MI,4.0,430070.0,101910.0,294810.0,26980.0,37280781.0,,,,,198670.0,3695787.0,163440.0,599559.0
1666,2017,MI,5.0,599160.0,72970.0,502120.0,18560.0,80937040.0,,,,,435280.0,9953797.0,383260.0,1653604.0
1667,2017,MI,6.0,177490.0,13280.0,156130.0,2120.0,84294824.0,,,,,169820.0,9131591.0,157610.0,2304829.0
1668,2017,MN,1.0,823370.0,646660.0,77550.0,88650.0,9772265.0,,,,,46640.0,742461.0,32340.0,63972.0
1669,2017,MN,2.0,653540.0,402150.0,132110.0,108830.0,23982927.0,,,,,118880.0,1772316.0,84050.0,201108.0
1670,2017,MN,3.0,411080.0,193350.0,169540.0,40540.0,25340444.0,,,,,166110.0,2709334.0,124360.0,322553.0
1671,2017,MN,4.0,284290.0,70160.0,194770.0,14900.0,24718775.0,,,,,155940.0,2987441.0,127480.0,382495.0
1672,2017,MN,5.0,429490.0,48500.0,365850.0,11170.0,58467569.0,,,,,356800.0,8745025.0,316420.0,1178857.0
1673,2017,MN,6.0,139640.0,10030.0,123920.0,1740.0,65449770.0,,,,,137270.0,9856031.0,128820.0,1928499.0
1674,2017,MS,1.0,526410.0,296370.0,55900.0,166950.0,6941467.0,,,,,26980.0,399465.0,19330.0,61396.0
1675,2017,MS,2.0,310700.0,128390.0,76990.0,98100.0,11100860.0,,,,,70070.0,1202953.0,56760.0,249479.0
1676,2017,MS,3.0,151370.0,48560.0,75090.0,24420.0,9301819.0,,,,,58230.0,1141396.0,48130.0,257519.0
1677,2017,MS,4.0,90730.0,15510.0,66520.0,6520.0,7865611.0,,,,,42730.0,925141.0,36330.0,224645.0
1678,2017,MS,5.0,112240.0,10580.0,96380.0,2940.0,15174276.0,,,,,77870.0,1960238.0,69080.0,520270.0
1679,2017,MS,6.0,26790.0,1450.0,23540.0,160.0,11487150.0,,,,,24850.0,1410692.0,22910.0,500919.0
1680,2017,MO,1.0,1014950.0,703390.0,125660.0,170590.0,12406813.0,,,,,49380.0,786555.0,31460.0,74613.0
1681,2017,MO,2.0,685780.0,355500.0,183210.0,129020.0,24823450.0,,,,,108560.0,1669016.0,74920.0,232867.0
1682,2017,MO,3.0,393820.0,144280.0,200580.0,38310.0,24261643.0,,,,,132640.0,2226640.0,96300.0,335263.0
1683,2017,MO,4.0,252700.0,51410.0,182940.0,12820.0,21975386.0,,,,,117020.0,2242395.0,92460.0,362951.0
1684,2017,MO,5.0,329370.0,37350.0,278950.0,8620.0,44620200.0,,,,,247810.0,5826886.0,212440.0,991866.0
1685,2017,MO,6.0,95040.0,7700.0,83080.0,1140.0,45609910.0,,,,,92030.0,5733744.0,84960.0,1572440.0
1686,2017,MT,1.0,181210.0,133030.0,24270.0,20910.0,2236080.0,,,,,11860.0,184679.0,7360.0,14205.0
1687,2017,MT,2.0,121960.0,67240.0,35800.0,16760.0,4408592.0,,,,,23900.0,359738.0,15660.0,38449.0
1688,2017,MT,3.0,71060.0,25280.0,38900.0,5280.0,4390531.0,,,,,28250.0,479201.0,20030.0,57165.0
1689,2017,MT,4.0,47220.0,9130.0,35440.0,1690.0,4121525.0,,,,,25150.0,485680.0,19080.0,63287.0
1690,2017,MT,5.0,58740.0,6390.0,50230.0,950.0,7921468.0,,,,,44880.0,1072389.0,37150.0,157537.0
1691,2017,MT,6.0,15540.0,1410.0,13350.0,80.0,6899158.0,,,,,14740.0,886152.0,13110.0,211946.0
1692,2017,NE,1.0,287930.0,213880.0,30410.0,38980.0,3574214.0,,,,,14600.0,248359.0,9620.0,20823.0
1693,2017,NE,2.0,230060.0,128120.0,57490.0,41300.0,8373763.0,,,,,34690.0,547610.0,23370.0,62331.0
1694,2017,NE,3.0,133290.0,48890.0,69880.0,11600.0,8228860.0,,,,,43790.0,749206.0,32810.0,100667.0
1695,2017,NE,4.0,90190.0,15330.0,69250.0,3530.0,7864778.0,,,,,39510.0,775652.0,32350.0,116897.0
1696,2017,NE,5.0,119740.0,9700.0,106040.0,2080.0,16329370.0,,,,,90810.0,2215139.0,80860.0,365827.0
1697,2017,NE,6.0,30350.0,1970.0,27040.0,140.0,14224180.0,,,,,29450.0,1903695.0,27820.0,532081.0
1698,2017,NV,1.0,480290.0,331190.0,50860.0,91930.0,6392379.0,,,,,30520.0,472913.0,20040.0,35342.0
1699,2017,NV,2.0,385980.0,202630.0,82370.0,92920.0,13923938.0,,,,,74160.0,1224814.0,55660.0,129894.0
1700,2017,NV,3.0,197660.0,83040.0,82380.0,28040.0,12153837.0,,,,,71710.0,1341860.0,56550.0,157669.0
1701,2017,NV,4.0,120300.0,34310.0,73260.0,10890.0,10402127.0,,,,,56720.0,1213429.0,46560.0,156565.0
1702,2017,NV,5.0,158830.0,28840.0,120620.0,8030.0,21343343.0,,,,,101450.0,2645831.0,87920.0,389155.0
1703,2017,NV,6.0,52170.0,8910.0,40310.0,1570.0,32885371.0,,,,,42310.0,3612321.0,37760.0,753243.0
1704,2017,NH,1.0,206000.0,162930.0,20470.0,18510.0,2440550.0,,,,,13310.0,227955.0,7530.0,9757.0
1705,2017,NH,2.0,162100.0,103650.0,30890.0,23510.0,5936199.0,,,,,27410.0,441454.0,17340.0,28080.0
1706,2017,NH,3.0,103360.0,49260.0,41060.0,10660.0,6372637.0,,,,,36030.0,623260.0,24610.0,45637.0
1707,2017,NH,4.0,71780.0,19200.0,46980.0,4210.0,6233137.0,,,,,33300.0,645888.0,24300.0,52073.0
1708,2017,NH,5.0,116360.0,15820.0,96180.0,3430.0,15935750.0,,,,,80220.0,1873841.0,65690.0,186641.0
1709,2017,NH,6.0,39720.0,2910.0,34420.0,400.0,17737178.0,,,,,34630.0,1557260.0,31090.0,315176.0
1710,2017,NJ,1.0,1382870.0,1001610.0,140490.0,221220.0,16626658.0,,,,,129550.0,2184755.0,80890.0,116482.0
1711,2017,NJ,2.0,915870.0,511150.0,181630.0,199200.0,33427785.0,,,,,227860.0,4054890.0,171020.0,358378.0
1712,2017,NJ,3.0,597740.0,298280.0,183470.0,96740.0,36849655.0,,,,,278830.0,5473622.0,225580.0,534389.0
1713,2017,NJ,4.0,406430.0,145200.0,201010.0,48720.0,35270122.0,,,,,261180.0,5859603.0,220090.0,569239.0
1714,2017,NJ,5.0,728880.0,131750.0,543560.0,45770.0,101130409.0,,,,,625910.0,18017571.0,551550.0,1714032.0
1715,2017,NJ,6.0,356620.0,30170.0,311780.0,7280.0,173055888.0,,,,,350480.0,25668407.0,321000.0,3194276.0
1716,2017,NM,1.0,367880.0,243460.0,46510.0,74630.0,4538712.0,,,,,15820.0,244219.0,9410.0,18180.0
1717,2017,NM,2.0,228550.0,107470.0,61330.0,57160.0,8211928.0,,,,,35060.0,549414.0,23100.0,58761.0
1718,2017,NM,3.0,117870.0,44800.0,54690.0,16760.0,7249990.0,,,,,39400.0,695457.0,27820.0,87018.0
1719,2017,NM,4.0,72390.0,17960.0,47430.0,5610.0,6291765.0,,,,,32080.0,643631.0,24670.0,94721.0
1720,2017,NM,5.0,94540.0,14380.0,75630.0,3680.0,12770908.0,,,,,62800.0,1518124.0,52400.0,265365.0
1721,2017,NM,6.0,25330.0,3070.0,21190.0,250.0,10315431.0,,,,,23270.0,1200475.0,20650.0,311541.0
1722,2017,NY,1.0,3350620.0,2314770.0,422340.0,562630.0,41312407.0,,,,,180880.0,2947839.0,110100.0,184933.0
1723,2017,NY,2.0,2159110.0,1191460.0,437030.0,481010.0,78566565.0,,,,,431200.0,7042219.0,317010.0,729515.0
1724,2017,NY,3.0,1326500.0,676010.0,387690.0,224500.0,81560100.0,,,,,568650.0,10163542.0,453730.0,1149913.0
1725,2017,NY,4.0,848060.0,330830.0,385280.0,104460.0,73530398.0,,,,,544860.0,10947820.0,436620.0,1185504.0
1726,2017,NY,5.0,1312640.0,329030.0,861720.0,93390.0,180245335.0,,,,,1125590.0,31336590.0,971500.0,3249981.0
1727,2017,NY,6.0,583340.0,97930.0,455950.0,13500.0,397084019.0,,,,,572990.0,66821255.0,522140.0,12215801.0
1728,2017,NC,1.0,1680990.0,1077860.0,207190.0,366600.0,21304421.0,,,,,98480.0,1546042.0,71030.0,182881.0
1729,2017,NC,2.0,1139220.0,536390.0,299270.0,265610.0,41127653.0,,,,,212130.0,3399039.0,163030.0,571982.0
1730,2017,NC,3.0,603240.0,220080.0,295800.0,71730.0,37011916.0,,,,,229870.0,4080567.0,184460.0,736497.0
1731,2017,NC,4.0,378570.0,81050.0,269020.0,21640.0,32814104.0,,,,,197120.0,3990926.0,166210.0,752129.0
1732,2017,NC,5.0,531470.0,65440.0,444580.0,15130.0,72102101.0,,,,,415520.0,10279727.0,367300.0,1947350.0
1733,2017,NC,6.0,186850.0,14050.0,165520.0,2390.0,84292191.0,,,,,181220.0,10448774.0,168170.0,2749014.0
1734,2017,ND,1.0,103370.0,79970.0,9470.0,11770.0,1293695.0,,,,,4060.0,72353.0,2580.0,6173.0
1735,2017,ND,2.0,89920.0,57670.0,18690.0,13670.0,3298461.0,,,,,9810.0,167005.0,5610.0,18474.0
1736,2017,ND,3.0,54530.0,24660.0,24310.0,4410.0,3376465.0,,,,,12110.0,213105.0,7160.0,25741.0
1737,2017,ND,4.0,39440.0,8610.0,28020.0,1480.0,3459715.0,,,,,9830.0,188736.0,6620.0,27874.0
1738,2017,ND,5.0,56790.0,5310.0,48950.0,1080.0,7839684.0,,,,,23470.0,521802.0,17930.0,94245.0
1739,2017,ND,6.0,12900.0,1180.0,11150.0,50.0,5897325.0,,,,,9910.0,470759.0,8760.0,166201.0
